district,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4
gajapati,34.318844,6.2294645,26.430351,35.980961,114.56848,19.50407,-658033.1931,5.0378385,71.683792,80.059647,76.879051,1.8047361,17.89563371,29.584473,4.1038961,50.6786,87.719635,13.444461,-57646.89347,5.2999682,0.5553692,69.755524,18.220352,24.330244,0.49217084,324.1327585,55.729401,1.3125653,4.2151103,29.832184,16.474266,5.1689034,-89060.352,342.02838,2.1255684,26.848846
kandhamal,31.275911,8.4091311,10.018107,53.275417,168.62851,8.3622656,-687331.8049,4.9378433,57.156898,79.422668,92.578346,1.8687872,29.73207445,29.560465,4.80902,41.81424,104.5804,8.8790445,-86162.99414,5.2687221,0.52591461,67.541374,20.877983,25.214363,0.39297315,465.6966465,54.208305,1.475814,5.0250731,29.663414,8.6206551,5.1032829,-122240.83,495.42871,3.600111,64.048111
baudh,32.691242,7.7776294,12.402611,57.016003,165.35626,7.6434031,-394409.5355,4.5243564,68.869919,83.372787,92.224419,1.927421,17.53358983,30.429998,5.4598136,27.5902,124.42715,3.5345919,-75814.08787,4.8832078,0.44836575,71.034676,21.776464,24.168707,0.46060979,270.9435434,59.204079,1.4668112,5.6006899,30.567436,5.5889974,4.7037821,-95178.266,288.47714,2.3178158,40.929108
subarnapur,33.121929,8.2357607,7.3088737,64.202148,152.10481,8.6107616,-117762.1223,4.88164,60.920082,89.484177,92.184967,1.978366,24.49436206,29.384048,6.3205886,22.125771,133.51958,7.2440424,-60248.29085,5.1380463,0.42307851,68.845856,20.492346,26.898718,0.5488506,411.4201527,62.585457,1.4295154,6.4282036,29.594082,7.927402,5.0098429,-63480.035,435.91452,1.9151721,18.585236
balangir,33.624176,8.1092196,10.533121,52.61528,154.61714,15.561912,-195852.2645,4.5778675,64.372597,86.978416,81.264496,1.9294657,66.04841131,30.854216,5.360013,32.967876,117.54748,11.000315,-61268.10223,4.8898373,0.47200391,70.635063,21.189695,32.120655,0.56803328,1162.84839,54.857761,1.3614323,5.507772,31.00309,13.281113,4.7338524,-68501.477,1228.8969,2.7492065,37.069664
nuapada,30.804668,7.5757766,12.99887,62.079597,151.375,8.0772352,-635005.4322,4.8439274,61.443012,79.095825,87.87867,1.7909082,21.30966698,30.1994,4.4457192,43.379601,93.408951,5.7074566,-70835.13909,5.167675,0.53990698,72.810074,24.169096,21.368561,0.44371358,406.8770383,57.727264,1.3471947,4.6014934,30.229523,6.8923459,5.0058012,-98912.336,428.18671,3.1300573,57.966049
kalahandi,34.401421,7.2865157,11.845209,48.153801,155.33508,12.744877,-672025.5729,4.8974304,64.771667,83.741776,87.834686,1.8719181,52.35797566,30.426786,4.1552572,49.600189,90.40419,7.7403359,-83988.97658,4.7543683,0.46491325,73.956932,21.140469,25.1327,0.43701196,900.1253487,58.609077,1.4349061,4.3273826,30.645271,10.242606,4.8258991,-116313.33,952.48334,3.1312585,64.930893
rayagada,33.276199,6.707242,26.952616,44.805103,131.0963,15.522629,-477366.3601,5.2140498,71.769051,72.846596,89.360741,1.7648089,39.15443601,30.331345,3.1712742,60.755272,73.84137,16.527018,-66604.70576,4.9376001,0.53207308,68.466827,20.356537,22.114929,0.46181607,561.6595061,50.731667,1.3029928,3.4017096,30.523258,16.024822,5.0758247,-93373.625,600.81396,3.5359678,57.254929
nabarangapur,32.225079,6.1647396,27.451181,47.636921,127.80237,7.5162611,-761107.9331,5.490232,69.619652,80.046257,74.657448,1.693131,49.81527406,29.481539,3.3473027,56.89994,77.106544,8.3546467,-98548.56499,5.4638839,0.62064189,74.431061,24.93276,25.520594,0.35881162,758.1977516,54.525665,1.3343194,3.5210021,29.650682,7.9354539,5.4770579,-139396.39,808.013,2.8174369,50.695824
koraput,32.088421,5.5427775,30.083761,41.719597,111.95116,16.001001,-692742.9148,4.8865709,69.260384,73.125343,84.768585,1.7191291,51.86137316,29.213762,3.4102137,57.697113,78.097,16.733532,-71381.84347,5.0657287,0.5014714,73.053886,23.463921,20.235361,0.48418453,778.2266091,52.889984,1.2349446,3.5434499,29.393362,16.367268,4.9761496,-110202.59,830.08801,2.1325638,33.854156
malkangiri,32.974941,4.9091382,38.392227,39.221649,116.05559,7.9540105,-929294.7041,5.3326015,72.0084,67.351364,85.215157,1.5716289,21.38430704,29.461956,2.9628241,63.074314,66.181725,8.8311167,-86806.85441,5.3575487,0.68170166,75.927383,24.802567,16.364265,0.42728767,360.5989692,50.987099,1.1443412,3.0717833,29.658621,8.3925638,5.3450751,-133971.27,381.98328,1.9463141,49.873863
koriya,31.803698,8.4787836,4.7249002,65.064423,160.21962,27.821308,-609133.8079,4.9639864,57.586731,71.603951,75.379578,1.6062247,25.20880604,29.417635,5.8501797,32.072861,117.80695,31.490097,-49403.68779,5.337904,0.60207468,71.756592,21.221052,32.866062,0.62507296,400.6532343,38.737888,0.9811517,6.0057793,29.558878,29.655703,5.1509452,-82536.781,425.86203,2.6286039,42.412674
jashpur,33.831287,8.3383789,12.373142,61.303879,157.40047,11.517406,-1019758.116,5.4873562,67.092598,76.087585,74.032303,1.6727344,34.91379704,30.106722,6.04249,30.570745,125.84122,8.0331488,-85776.19299,5.3402815,0.64379901,73.92527,23.789619,26.839298,0.46469191,463.7981757,49.248287,1.2080425,6.2032204,30.367472,9.7752781,5.4138188,-151162.34,498.71198,2.2958889,31.559242
raigarh,32.184666,8.063302,10.474347,52.98069,140.42824,5.9598508,-397591.3569,5.119555,62.885727,86.965454,83.816811,1.8967496,123.0818914,30.013414,6.4946346,22.821054,132.07733,14.941154,-26714.60549,5.373672,0.53007144,69.580231,19.506685,23.191727,0.80020612,929.7789475,63.773727,1.0965436,6.6780157,30.267239,10.450502,5.2466135,-70070.961,1052.8608,1.5686674,8.3509064
korba,31.770987,8.620553,8.220871,57.752792,173.09224,41.657978,-24700.58952,5.0509796,59.26358,86.851143,84.47937,1.8945996,56.15817316,29.944658,6.5567441,27.225914,127.78248,38.324146,-9986.016641,5.4986138,0.60418409,68.944839,19.992657,34.644615,0.79688954,844.0509277,52.206528,1.09771,6.6854916,30.058592,39.991062,5.2747965,-10903.963,900.20911,2.0638089,45.309761
janjgir - champa,31.427708,8.2129097,9.5640259,57.375973,151.48657,12.972991,-197412.9554,4.7256503,60.721344,83.204231,82.728767,1.7625568,65.01374108,28.750332,7.0573473,22.122555,140.09969,15.940687,-4661.63904,6.2863331,0.49198395,62.993385,17.156584,33.649143,0.87491703,1062.5316,49.555088,0.88763976,7.1239767,28.904709,14.456839,5.5059919,-15775.591,1127.5453,1.1555624,11.386887
kabeerdham,30.292988,8.29848,10.158278,63.443356,149.30786,11.177551,-135892.8759,5.4562664,63.848007,86.701111,87.264267,1.8775373,35.92930102,29.591793,4.7909403,41.618492,96.815132,10.362972,-38056.64592,6.2110176,0.71148807,71.499725,22.246767,16.235201,0.69015014,494.6265746,70.465912,1.1873871,5.0284715,29.639278,10.770262,5.833642,-44682.125,530.55585,3.5075397,52.492729
rajnandgaon,32.100754,9.2292061,4.858438,66.975334,163.10297,9.8217983,3345.89488,4.8987999,61.19936,86.189896,89.815399,1.9538662,70.70369178,29.167816,7.1045389,18.579269,144.70947,18.208714,-6690.384758,6.0687871,0.70938802,68.635597,23.004063,42.608379,0.96480405,1067.889789,43.581516,0.98906219,7.236475,29.349943,14.015256,5.4837933,-6067.1577,1138.5935,2.1246672,18.393494
mahasamund,31.92523,8.5381165,9.0455751,62.940155,151.66837,17.864412,-67567.18561,5.1348977,62.793701,90.13047,89.6614,1.9674667,45.89455855,29.938244,5.8601818,28.606972,123.20947,10.890673,-35680.65224,5.7394814,0.61599839,69.265198,19.42914,28.930029,0.76709425,740.196694,61.200439,1.2003725,6.0165281,30.054251,14.377542,5.4371896,-37542.293,786.09125,2.6779346,28.4589
dhamtari,32.694756,8.9044037,8.6454,64.715973,154.19641,23.858397,105316.1939,4.9506493,60.864471,82.586151,87.654335,1.8657061,31.555877,30.064493,6.9941244,18.863455,142.56438,22.413115,851.0485755,5.8127775,0.47807702,66.939377,14.279312,33.113804,0.80119342,558.003482,49.472347,1.0645127,7.0963712,30.205276,23.135756,5.3817134,6442.4946,589.55939,1.9102793,11.632034
uttar bastar kanker,31.14604,7.8388934,14.774407,60.552567,148.78021,8.4577923,-620145.5401,4.2832518,56.899254,78.206413,82.618599,1.7822573,29.90457664,29.865343,6.4866481,25.720903,125.48997,11.133259,-37328.67308,5.682097,0.49308318,65.012611,15.791234,28.584082,0.68636376,463.1455798,49.62233,1.0958936,6.5686646,29.94302,9.7955256,4.9826746,-72677.797,493.05017,1.3522453,23.290237
narayanpur,32.353432,6.0421081,30.928978,42.780663,130.98022,16.840502,-1116366.635,5.1397405,54.684002,55.713917,79.393623,1.4485893,5.486569932,28.435543,4.4435639,43.684258,88.247086,17.47118,-87801.91278,5.8694773,0.694691,62.311981,22.328709,17.577467,0.46362844,99.74229334,38.136452,0.98496091,4.5269113,28.63982,17.155842,5.5046091,-141430.66,105.22887,1.5985441,42.733139
bijapur,30.938938,6.7664127,32.78434,42.108799,116.92802,15.825717,-918896.7713,5.532804,59.708279,66.617889,69.891701,1.4870774,10.25096697,28.60812,5.5191989,27.703646,118.96137,10.894331,-75849.08975,5.2584271,0.66735727,67.430344,24.502571,27.159628,0.55949169,175.4052081,39.45826,0.92758566,5.5880637,28.736816,13.360023,5.3956156,-122397.79,185.65617,1.2472138,-2.0333557
sheopur,33.374828,7.1291966,26.000044,35.530708,133.58492,21.403084,-371818.6235,5.418704,74.841423,78.656097,82.186852,1.8261571,27.24497198,28.813545,3.8634913,52.215099,76.3908,15.891625,-36335.70374,5.6279187,0.61802965,73.713249,21.019442,15.343134,0.75763196,386.5004284,63.312965,1.0685251,4.0785365,29.113903,18.647354,5.5233116,-58427.121,413.74539,3.2657053,57.194115
morena,30.969313,8.8479462,10.65176,59.663181,158.09151,21.014561,121424.3792,6.0290046,61.114376,82.154556,72.655785,1.7268159,60.68414247,29.725561,5.5346661,37.32436,112.09418,30.515263,8498.391158,6.3195438,0.6613512,78.403618,18.770344,24.828697,0.99569052,1087.554256,57.325859,0.73112541,5.7097721,29.791292,25.764912,6.1742744,14466.504,1148.2384,3.3132801,45.99733
bhind,31.142857,8.762495,13.475451,59.058033,148.80965,28.375891,221823.3564,6.1061344,52.642559,84.974052,75.33783,1.7612844,64.67208952,29.72574,5.8560004,34.276131,113.43606,35.192875,-5274.639577,6.0691032,0.71378458,80.027977,18.795807,31.422806,1.0238324,829.3943631,53.551247,0.73745191,6.0662413,29.828247,31.784382,6.0876188,11152.441,894.06647,2.9064946,35.373589
gwalior,30.56871,9.3302326,11.615018,51.370804,155.42076,59.129501,634874.0675,5.7186337,52.239388,87.814697,81.039795,1.9421909,90.30334836,29.37158,6.9863186,28.244724,128.8307,68.15799,64859.87534,6.168932,0.59586126,72.236862,13.164784,42.155094,1.1376277,1325.94068,45.659603,0.80456316,7.1357727,29.447912,63.643745,5.9437828,101205.44,1416.244,2.343914,26.590057
datia,32.140656,8.5775805,11.240181,50.88789,143.2587,22.326241,-49771.67705,5.1024814,69.124771,86.810417,87.520569,1.9391593,31.991826,29.995632,5.6530414,34.610909,110.8046,24.732695,-2663.115966,6.1161957,0.65978253,78.693703,16.886074,30.300123,1.0617877,460.9979702,56.510292,0.87737155,5.8428249,30.13483,23.529469,5.6093388,-5720.1548,492.98981,2.9245391,32.454102
shivpuri,29.276354,8.7034273,9.0485773,57.222134,141.6467,23.568926,-117558.1897,5.0057659,56.722969,91.058281,77.82299,1.9074286,70.09749609,29.416262,4.5608387,45.077957,100.9308,21.506414,-25023.64201,6.0385966,0.66109461,78.007462,19.988209,13.397719,0.83976406,1050.866445,77.660561,1.0676646,4.8198881,29.407513,22.53767,5.5221815,-30810.127,1120.964,4.1425886,40.715897
tikamgarh,31.405092,7.9792523,10.945704,66.632309,157.17896,4.3330631,-266568.2558,5.9190197,64.526573,83.926895,84.405968,1.8145132,66.23706934,29.219671,4.6008487,41.816757,97.283279,18.140514,-44641.31172,6.3753982,0.70509756,79.997009,17.300619,24.815916,0.5449605,781.3188118,59.110977,1.2695527,4.8648734,29.390463,11.236789,6.1472092,-61985.055,847.55591,3.3784037,59.895676
chhatarpur,30.617441,7.5952573,13.686688,56.739521,123.74187,27.253401,-299605.4841,5.8418889,64.147934,86.58416,84.730232,1.7880216,78.21737221,29.378206,4.8471975,40.602322,97.222717,22.62096,-46542.28859,6.5220847,0.79316598,77.694527,20.067896,18.971357,0.53784424,896.9893211,67.612801,1.2501774,5.0676084,29.4776,24.93718,6.1819868,-66839.461,975.20667,2.7480597,26.51915
panna,33.160072,7.7180715,17.984886,54.453819,142.6933,18.215088,-521544.9655,4.9096408,60.773502,80.732567,86.703423,1.7920777,41.71636024,28.640039,5.4991241,35.576694,112.7776,17.01346,-50723.2643,5.8491049,0.58814561,72.556419,18.650467,18.391804,0.61586189,564.0571129,62.340763,1.1762158,5.6519308,28.951309,17.614273,5.3793726,-83146.219,605.7735,2.2189474,29.915695
sagar,31.814732,8.8850784,8.120801,55.840534,147.54599,28.788353,-222298.8416,6.1158876,60.3839,90.118065,90.387672,1.9669744,120.122501,29.049137,6.2261038,23.68187,144.93153,30.563169,-36491.66905,6.191329,0.70816517,76.331665,20.231958,24.597033,0.73882782,1221.569214,65.521034,1.2281466,6.4641633,29.296743,29.675762,6.1536083,-53127.102,1341.6918,2.6589746,2.6144562
damoh,30.976017,8.5416031,7.5490074,62.425686,148.55005,31.657461,-348339.5932,5.3714533,63.704224,86.0634,83.56678,1.8164504,65.49740949,29.651821,5.4779501,33.197048,119.08585,24.634085,-52079.51202,5.7034612,0.63045377,75.160904,16.356186,18.669468,0.65766394,807.1900674,67.393936,1.1587864,5.7078848,29.751205,28.145773,5.5374575,-74314.586,872.6875,3.063653,29.464203
satna,33.782127,9.0657148,7.8580008,61.9193,145.01154,25.493071,-394917.145,4.8912091,72.942749,86.21035,88.30777,1.7904429,69.63701516,29.047075,6.426403,28.876575,128.97063,24.164858,-26127.79243,6.0608768,0.5619117,69.926476,18.747454,29.533598,0.65270966,1298.087217,56.67675,1.1377332,6.5607824,29.288158,24.828964,5.4760427,-44904.523,1367.7242,2.6393118,16.040909
rewa,31.589279,8.479929,15.656683,60.254128,149.29333,27.414375,-693297.8503,5.5604701,68.9674,77.616219,89.615944,1.7388608,64.53148592,29.064772,6.140058,31.476767,123.10509,16.709307,-51134.22969,6.0641751,0.65590709,71.958359,18.738205,30.77327,0.55271471,1391.958069,46.842949,1.1861461,6.2437286,29.176622,22.06184,5.8123226,-79586.047,1456.4895,2.3398709,26.188248
umaria,32.126827,7.4207349,12.842054,57.947479,127.87056,14.872087,-723565.0043,5.2245221,62.52626,85.624512,82.81649,1.7520403,33.50709303,29.156429,5.0694547,38.605236,106.06924,20.314489,-62228.49868,5.8813562,0.58419067,73.565025,20.861118,22.770109,0.4380067,383.2704191,62.854401,1.3140335,5.2584872,29.395237,17.593288,5.5529394,-115397.07,416.77753,2.3512802,21.801315
neemuch,32.207859,9.2342682,7.9526834,58.593517,158.25247,26.731434,454172.7234,5.5819554,66.859467,95.770058,92.790733,2.1460154,38.33641922,29.623999,5.0999908,36.803131,103.89231,30.08416,10824.48914,6.1451001,0.6223231,76.474594,13.626387,32.363052,0.91944373,548.0615571,63.407005,1.2265717,5.3702736,29.792921,28.407797,5.8635278,39808.871,586.39795,4.1342773,54.360161
mandsaur,31.589516,8.6166868,6.6219277,61.395748,158.18073,22.975828,141759.7607,5.322814,64.690338,92.203049,90.832314,2.0813875,68.91910237,29.857975,4.9066749,36.993202,111.00156,24.403681,-1782.61288,6.4611273,0.62098902,78.824356,16.588795,38.688354,0.87680119,896.0696796,53.514694,1.2045863,5.1716423,29.981642,23.689754,5.8919706,8469.124,964.98877,3.710012,47.179161
ratlam,32.331589,8.2592821,13.255361,48.931526,131.56599,34.136791,236313.041,5.9237266,67.109444,90.001007,82.440018,1.9908174,67.74353537,29.955534,4.9822798,38.395874,103.68572,34.468876,-6643.515462,5.9748168,0.64883959,79.125305,14.544681,26.48834,0.80194187,850.7777653,63.512665,1.1888756,5.223968,30.130775,34.302834,5.9492717,11275.216,918.5213,3.2770023,27.880272
ujjain,33.155663,7.9507451,12.344575,49.561695,149.74109,44.435837,353760.3683,5.5426965,65.668892,94.231598,93.518219,2.1387587,97.3884722,29.804831,5.4356728,34.830112,110.93401,41.40873,23350.62414,6.1080818,0.71424741,78.337273,14.292579,32.179714,0.94890732,1172.266949,62.051884,1.1898513,5.6285906,30.061855,42.922283,5.8253889,48694.586,1269.6554,2.5150723,38.807083
dewas,31.100428,8.3919439,12.682408,52.122433,141.82208,28.188423,8349.571864,5.5123367,71.900696,92.460625,90.215988,2.0438511,70.37503847,29.918623,5.4719281,33.992661,113.64635,31.135946,29679.73403,6.3489418,0.6803031,76.180359,15.292793,33.297112,1.1620926,940.8275598,59.163513,0.88175857,5.6751475,30.000872,29.662186,5.9306393,28195.254,1011.2026,2.9200158,28.175728
dhar,32.092907,7.2456784,17.3452,49.171288,131.15952,0,-212329.4568,5.2059093,69.87204,84.969933,84.94471,1.9976667,69.86939913,29.517328,4.8590622,43.190521,98.287483,23.929014,-138.952418,6.2402577,0.76933497,76.221077,14.987307,29.596457,0.76852059,1357.38902,55.373474,1.2291461,4.9758954,29.643412,11.964507,5.7230835,-10526.436,1427.2584,2.3866162,32.872032
indore,32.985371,9.8984556,8.3446236,51.220314,169.70682,68.871559,854957.2496,5.1657987,71.670578,91.027298,90.069572,2.2266276,154.5228134,30.382263,7.8015356,21.894251,145.45233,78.843803,97230.10082,5.5453386,0.57928801,75.32798,12.383862,55.877037,1.5496264,2399.383273,35.150261,0.67700124,7.9284086,30.539762,73.857681,5.3555689,143076,2553.906,2.09692,24.254486
khargone (west nimar),31.888041,7.525907,16.132055,50.298279,135.40631,23.70853,408480.7456,5.8986516,66.002312,92.068932,86.180626,2.0239592,75.26624283,29.783653,4.9062185,39.251022,101.70404,15.934942,3644.30205,6.0788336,0.65923882,72.465668,14.220853,26.388609,0.8053652,1214.416103,65.680321,1.218594,5.0591044,29.906466,19.821735,5.9887428,27270.676,1289.6824,2.6196885,33.702271
barwani,31.299383,5.754415,32.910843,29.829676,102.6985,18.180925,-401659.1417,6.01162,73.061546,88.396111,82.936028,1.9592479,51.42269155,29.051075,4.1739235,49.449036,84.680847,19.232937,-41109.20368,7.0549359,1.0444012,74.565994,20.797119,23.945566,0.58273309,872.192994,64.450546,1.3765149,4.2619181,29.17625,18.706932,6.533278,-61182.973,923.61566,1.5804915,18.017654
rajgarh,31.007612,6.8826113,17.717377,56.103302,136.66289,9.9238281,-493548.125,5.9292493,65.983437,86.422943,87.349289,1.8193483,64.59695122,28.853134,4.8826098,39.819935,97.94735,20.64868,-21401.01429,5.8582568,0.60943562,76.55941,20.267616,25.428411,0.98849469,912.8303728,60.99453,0.83085364,5.0147877,28.995522,15.286254,5.8937531,-52604.629,977.42731,2.0000014,38.715538
vidisha,32.035084,8.2148962,9.5404549,55.515026,140.8042,21.818802,-99370.58443,5.4249439,59.667759,86.083145,88.306847,1.963816,64.10929286,28.637041,4.9123731,33.91531,107.99022,28.958025,-45984.81587,6.0301328,0.74365979,74.621315,17.887081,24.85079,0.7453872,822.2429088,61.232353,1.2184289,5.1512423,28.88282,25.388412,5.7275381,-49846.176,886.35217,3.3025231,32.81398
bhopal,30.342764,9.808383,0.85446769,57.78653,163.80652,73.793907,559665.3299,5.4095526,61.770481,95.128403,87.17717,2.2581553,97.13837409,29.742323,8.1284151,20.086193,149.19136,80.857277,87112.32266,5.3576326,0.47194183,68.240776,11.873919,53.043365,1.4133025,1504.499589,42.085037,0.84485281,8.2303038,29.77874,77.325592,5.3835926,115772.38,1601.6379,1.6799679,14.615158
sehore,31.489336,8.1178303,11.375715,53.899025,146.33722,20.562677,-195104.101,6.0138617,66.020683,83.74897,88.361153,1.8917457,59.63095835,29.6182,5.5253634,36.63158,113.62234,22.195984,21906.90678,6.2213192,0.66059083,74.091393,15.718577,30.159552,1.2223684,747.8980498,53.589417,0.66937733,5.7168007,29.756372,21.37933,6.1175904,5882.0034,807.52899,2.5924668,32.714874
raisen,33.500061,8.6364145,9.9930344,59.227867,155.0654,0,-504904.65,4.9965067,70.206215,87.368774,93.03759,1.9468257,19.76998129,29.50415,6.1149378,27.208323,122.4664,28.632078,6167.53833,6.1770301,0.65179002,74.466408,17.078894,24.789343,0.91886294,840.2716717,62.57943,1.0279628,6.1728997,29.596004,14.316039,5.5867682,-5580.5991,860.04163,2.5214767,32.598999
betul,32.619602,8.8635206,8.0805225,61.039604,155.84096,24.389084,-195370.2249,5.4882989,63.387257,83.464401,91.542366,1.9258809,62.99578965,29.342892,7.0996466,25.833595,134.25012,21.146736,-18956.36058,6.2906108,0.588314,68.539833,14.318064,23.640404,0.65518117,951.7846721,59.823997,1.2706997,7.2091446,29.546305,22.76791,5.8894548,-29907.824,1014.7805,1.7638741,21.590836
harda,33.27647,7.7053943,13.559775,51.488831,142.68463,19.172964,140718.8292,5.3167567,68.52726,87.694206,88.576439,1.9665009,26.62552907,29.631409,5.3472853,32.405663,113.94936,22.04562,6185.583916,6.0781136,0.60562825,74.429741,14.175015,24.711058,0.84874129,341.7677538,62.983147,1.1177596,5.5177169,29.894855,20.609291,5.6974354,15908.939,368.39328,2.358109,28.735275
hoshangabad,33.121986,8.4378223,9.4603796,58.729469,138.8251,34.12867,-123946.1356,5.6098061,65.752907,78.014008,87.676117,1.7982869,52.48056957,29.656918,6.6733985,25.332466,130.94647,33.082096,23138.54142,6.0142145,0.55802721,71.397087,13.514895,30.536455,0.99640983,828.9918167,47.477554,0.80187708,6.7784476,29.863218,33.605385,5.8120103,14381.503,881.47241,1.7644238,7.8786316
