district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4,m_mean_dv_count_4,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4,f_mean_beat_count_4,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4
yanam,91.875687,44.152718,47.722969,68.014206,3.6448765,1.0990059,2.5458705,47.741936,67.973862,34.615387,25,23.717949,31.612904,53.548389,37.579617,33.974358,91.082802,3.5159235,26.666668,37.980766,23.076923,12.019231,23.333334,47.142857,1.2238095,5.153851969,-4.8760872,10.622992
puducherry,60.590649,65.044037,-4.4533882,62.817345,1.8903439,2.0443325,-0.1539886,21.296297,34.862385,20.90909,1.8348624,10.909091,19.090908,41.81818,44.444447,2.7777779,66.36364,1.9636364,58.139534,53.953487,47.44186,21.962618,30.232557,65.596329,2.0871561,93.10685784,4.0016022,9.6285601
mahe,47.109268,66.752502,-19.643234,56.930885,1.1624805,1.5525883,-0.39010787,9.7402592,19.480518,11.038961,3.8961039,5.1948051,37.662334,32.026146,5.8441558,1.2987013,51.298702,1.2597402,52.968037,51.583714,30.316744,3.6363635,6.7873306,63.348419,1.4479638,3.519618032,-14.087784,11.083683
karaikal,73.483383,49.639408,23.843975,61.561394,1.8528873,1.3662728,0.48661447,18.58407,42.477875,19.469027,1.7699115,8.8495579,31.25,51.327431,45.535713,2.6548672,78.761063,2.2123895,50.837986,47.486034,38.333332,16.666668,22.222223,61.666668,1.75,19.7969809,19.67729,9.7453403
nicobars,55.450081,22.315184,33.134895,38.882633,0.84588695,0.39400274,0.45188421,2.4390242,3.2520323,2.4390242,1.6260161,3.2520323,2.4390242,2.4390242,25.438599,42.148762,55.199997,0.81599998,6.9620252,9.4936705,8.2278481,1.2658228,1.2658228,15.822784,0.27215189,1.725322995,19.568714,8.9922562
north  & middle andaman,27.415878,56.563568,-29.14769,41.989723,0.54315132,1.2277452,-0.68459386,2.7777779,7.3529415,4.2857146,5.7142859,5.7971015,2.7397261,8,14.634146,8.4337349,24,0.44999999,16.216215,43.918919,35.81081,9.4594593,29.054054,59.459461,1.3445946,7.707367055,-5.6689835,13.586514
south andaman,33.716782,43.830673,-10.113892,38.773727,0.57940775,1.0906279,-0.51122016,3.0075188,5.2238808,3.7313433,1.5037594,0,3.787879,8.2089548,30.4,3.7313433,32.835819,0.57462686,20.129869,30.51948,34.19355,16.33987,18.064516,45.806454,1.1870967,18.55150185,0.84827805,9.2709274
east siang,81.06604,,,,2.3641105,,,14.556962,38.21656,19.620253,9.6774187,18.589745,29.032257,51.677853,47.945206,16.666668,81.366463,2.3354037,,,,,,,,,,
kra daadi,28.294554,,,,0.79276514,,,6.7567563,10.810811,6.7567563,1.3513514,2.7027028,9.4594593,12.162163,5.4794521,14.864865,25.675674,0.7027027,,,,,,,,,,
kurung kumey,75.226654,,,,1.5770686,,,6.5573769,39.682541,6.3492069,3.1746035,3.1746035,6.3492069,49.206348,26.785713,7.9365082,69.84127,1.4603175,,,,,,,,,,
lohit,55.61961,,,,1.5784411,,,15.591398,20.855614,15.508021,16.216215,13.297873,22.28261,24.175825,18.579235,22.162161,57.8125,1.625,,,,,,,,,,
longding,45.805946,,,,1.5935012,,,13.605443,21.917809,17.006802,15.646258,15.753424,19.047619,24.827585,11.940298,24.489796,47.972973,1.6148648,,,,,,,,,,
namsai,36.097431,,,,0.79489028,,,4.7058825,8.8757401,2.9940119,5.3571429,3.5928144,11.83432,15.568863,21.428572,5.3571429,35.882355,0.78823531,,,,,,,,,,
siang,66.093468,,,,1.8412136,,,5.9602647,37.333332,31.78808,14,20.5298,8,16.216215,48.979591,9.2715235,65.584412,1.8636364,,,,,,,,,,
tirap,43.899582,,,,0.94564766,,,18.320612,9.9236641,5.3435111,4.580153,3.0534351,9.9236641,17.557251,10.23622,15.384616,41.605839,0.89781022,,,,,,,,,,
west siang,72.230972,,,,1.972509,,,12.307693,30.827066,12.121212,12.878788,8.333334,17.741936,38.46154,17.094017,29.007635,67.669174,1.7368422,,,,,,,,,,
biswanath,35.166229,,,,1.1286439,,,10.15625,16.030533,10.606061,13.333334,14.814815,18.656715,21.052631,9.6774187,5.185185,36.296295,1.1703703,,,,,,,,,,
charaideo,45.437138,,,,0.88631827,,,6.666667,11.445783,16.26506,1.8292682,3.030303,6.790123,17.469879,8.90411,14.45783,43.975906,0.85542166,,,,,,,,,,
dhubri,26.382837,,,,0.51194817,,,4,5.6000004,4,1.5873017,2.3809524,9.6000004,20.800001,4.2372885,3.3333335,27.34375,0.5390625,,,,,,,,,,
hojai,23.114822,,,,0.40479457,,,2.0547945,6.9444447,2.7397261,1.369863,2.0547945,6.9444447,13.103448,6.060606,2.7397261,22.972973,0.42567569,,,,,,,,,,
jorhat,33.151337,,,,0.56083697,,,5.4054055,4.7297297,16.438356,1.369863,0.67567569,6.1224489,10.204082,4.0816326,7.5862074,33.108109,0.5608108,,,,,,,,,,
karbi anglong,39.548046,,,,0.85668135,,,3.8961039,14.285715,2.5974026,1.2987013,0.64935064,9.7402592,18.954248,19.718309,14.935064,39.354839,0.83870965,,,,,,,,,,
majuli,31.113258,,,,0.70786434,,,6.2068963,11.267606,5.5944057,1.3793104,0.68493152,9.090909,15.068494,7.2580643,12.328767,30.136988,0.67123288,,,,,,,,,,
nagaon,55.785568,,,,0.978962,,,10.97561,10.365853,9.7560968,4.2944784,2.366864,6.666667,16.86747,9.5541401,29.761904,55.029583,0.98224854,,,,,,,,,,
sivasagar,49.28894,,,,1.1804758,,,6.338028,19.014084,10.56338,2.8368793,3.521127,11.188811,17.730497,25,23.076923,48.965515,1.1448276,,,,,,,,,,
sonitpur,35.21558,,,,1.0624101,,,13.513513,14.864865,18.918919,10.135135,8.7837839,14.965985,12.162163,6.521739,7.4829926,35.135136,1.0675676,,,,,,,,,,
south salmara mancachar,62.491394,,,,1.5079288,,,16.455696,20.382166,24.528303,3.164557,3.7974682,30.379745,24.683544,24.223602,5.0632911,62.962959,1.4938271,,,,,,,,,,
west karbi anglong,48.697418,,,,0.95738423,,,6.8493152,8.965518,10.958904,2.0833335,0,13.793103,13.69863,16.666668,18.620689,47.260273,0.9041096,,,,,,,,,,
balod,45.140633,,,,1.1027489,,,8.5365858,9.7560968,18.292683,4.9079752,4.2682929,26.829269,26.086956,12.5,9.1463413,46.951218,1.1890244,,,,,,,,,,
baloda bazar,50.935192,,,,1.5984008,,,16.666668,22.619047,33.333336,7.7844315,6.5476193,21.428572,35.928146,11.724138,8.333334,50,1.625,,,,,,,,,,
balrampur,37.130749,,,,1.0362753,,,8.59375,11.71875,12.5,7.8740158,7.03125,15.079366,20.800001,13.22314,10.15625,37.5,1.0546875,,,,,,,,,,
bastar,77.60611,,,,2.4828305,,,24.822695,27.972027,32.167831,9.4890509,18.439716,31.617647,34.042553,51.127823,8.5714293,76.223778,2.3146853,,,,,,,,,,
bemetara,52.832283,,,,1.4407547,,,9.7014923,8.955224,31.578945,2.2556391,2.238806,18.796993,34.328358,23.966942,9.848485,51.492535,1.3880597,,,,,,,,,,
bilaspur,42.579563,,,,1.1871891,,,5.8823528,10.059172,22.941177,1.7857144,0,22.485207,28.235296,15.000001,4.1176472,40,1.0764706,,,,,,,,,,
dantewada,61.447968,,,,1.6588621,,,14.838709,23.870968,22.012577,10.691824,6.25,21.794872,16.666668,36.875,10.191083,59.876545,1.5864197,,,,,,,,,,
durg,53.746044,,,,1.5646871,,,11.47541,13.114754,30.054644,4.945055,6.0439563,22.099447,37.362637,20.118343,16.0221,55.43478,1.5815217,,,,,,,,,,
gariyaband,51.737862,,,,1.001267,,,3.8216562,4.4585986,13.375796,8.2802553,1.2738854,12.025317,23.566879,20.779221,11.538462,50.314468,0.97484279,,,,,,,,,,
kodagaon,68.404465,,,,2.1641648,,,25.675674,20.689655,25.352112,10.56338,14.285715,36.231884,32.867134,49.650349,10.714286,68.918922,2.1824324,,,,,,,,,,
mungeli,36.968231,,,,0.77405721,,,7.5630255,4.2016807,7.5630255,6.7226896,2.5210085,8.474577,8.474577,24.786325,4.2016807,38.655464,0.73949581,,,,,,,,,,
raipur,46.764324,,,,1.2761869,,,11.60221,15.168539,23.20442,6.25,6.5934072,21.546961,30.769232,20.670391,8.2417583,51.648354,1.4285715,,,,,,,,,,
sukma,73.385811,,,,2.1298127,,,25.581396,29.411766,29.761904,4.8484845,16.167664,24.550898,26.035503,47.928993,9.5808392,71.6763,2.0867052,,,,,,,,,,
surajpur,36.303417,,,,1.0762949,,,7.4074073,8.2089548,24.626865,2.9629629,1.4814814,22.222223,26.666668,8.2706766,3.7037036,36.296295,1.0518519,,,,,,,,,,
surguja,48.541626,,,,1.0158365,,,3.0769231,4.580153,13.953489,5.3435111,3.787879,18.181818,17.692308,26.016258,7.575758,48.1203,0.96992481,,,,,,,,,,
central,45.546886,,,,1.0044979,,,6.1855669,15.306123,18.367348,4.166667,6.1855669,8.2474222,23.958332,23.655914,2.0618556,46.464645,1.050505,,,,,,,,,,
east,33.774014,,,,0.99115568,,,9.4936705,9.4936705,12.658228,8.2278481,7.5949364,9.4936705,13.375796,24.516129,9.4936705,35.443039,1.0379747,,,,,,,,,,
new delhi,24.490829,,,,0.47931874,,,2.9940119,5.3892212,5.4216871,2.4390242,1.7964072,2.4096384,11.445783,14.814815,1.2345679,25.294119,0.46470588,,,,,,,,,,
north,35.911732,,,,0.72730994,,,7.5000005,8.333334,11.666667,2.5423727,2.5,8.333334,10,20.754717,3.4782608,35.833332,0.72500002,,,,,,,,,,
north east,28.391531,,,,0.55566794,,,4.516129,5.1612902,8.3870974,1.3071896,1.9354839,3.8709679,9.032258,16.556292,1.2903225,25.80645,0.51612902,,,,,,,,,,
north west,26.350412,,,,0.39870736,,,1.8518518,2.4539876,5.5555558,1.2345679,1.2269938,3.7267082,6.2893085,22.560974,1.2195121,30.487806,0.45731708,,,,,,,,,,
shahdara,45.519226,,,,1.0155584,,,10.344828,8.6206894,13.218391,9.7701149,9.1954021,15.517241,13.793103,17.34104,8.6206894,45.977013,1.0632184,,,,,,,,,,
south,28.744469,,,,0.37290663,,,0,1.4084507,2.8169014,0.70921981,1.4084507,2.8368793,2.1276596,23.741007,3.5460994,28.082191,0.369863,,,,,,,,,,
south east,18.945478,,,,0.33420128,,,2.5906737,3.6269431,2.0725389,3.1088083,2.5906737,1.5544041,4.1450777,10.880829,5.699482,20.207254,0.36269429,,,,,,,,,,
south west,45.76215,,,,1.0892779,,,10,8.666667,17.333334,4.6979866,4.6666665,10.067114,17.687075,28.671328,6.0402684,44.666664,1.0599999,,,,,,,,,,
west,44.436733,,,,0.80575556,,,4.191617,8.9820366,13.333334,2.4096384,2.9940119,6.6265063,17.964073,28.22086,1.2048192,44.910179,0.85029942,,,,,,,,,,
ahmadabad,16.700401,,,,0.64471179,,,2.5974026,6.4516125,9.6774187,3.8709679,6.4516125,7.7419357,10.38961,1.9736841,0.64516127,13.548388,0.4967742,,,,,,,,,,
aravali,52.798347,,,,1.4544886,,,22.459892,21.925133,11.764706,3.7433155,6.4171119,34.759357,32.620319,4.2780747,2.1390374,51.336895,1.4010695,,,,,,,,,,
bhavnagar,30.49564,,,,0.52048504,,,4.8611112,7.6388888,3.4722223,2.0833335,5.5555558,2.7777779,14.583333,1.388889,14.893617,34.027779,0.56944442,,,,,,,,,,
botad,18.946169,,,,0.55101895,,,6.1643834,9.5890408,8.2191782,4.1095891,4.1095891,4.1958041,13.013699,0.68965518,5.4421768,18.791946,0.54362416,,,,,,,,,,
chhota udaipur,24.368773,,,,0.66904753,,,6.9364161,10.404624,7.5144506,2.8901734,2.3121386,9.2485542,15.028901,10.982658,2.8901734,24.855492,0.68208092,,,,,,,,,,
devbhumi dwarka,65.606842,,,,2.3609302,,,31.313129,35.353535,32.828285,18.181818,28.282827,31.313129,41.414143,3.5714288,10.416666,65.151512,2.3232324,,,,,,,,,,
gir somnath,18.875378,,,,0.62233597,,,6.5934072,8.1967211,9.3922653,3.846154,5.5248618,11.173184,13.559322,4.3715844,4.8913045,20,0.65945947,,,,,,,,,,
jamnagar,37.200775,,,,1.0975248,,,14.545454,12.727272,9.090909,3.6363635,12.121212,23.030304,25,4.2944784,7.9268293,37.575756,1.1212121,,,,,,,,,,
junagadh,33.779076,,,,0.75444973,,,3.6809816,9.876543,5.5214725,3.7037036,6.790123,23.456789,24.074074,3.2679741,0.62111801,34.756096,0.7987805,,,,,,,,,,
kheda,50.560314,,,,1.3656527,,,9.7701149,20.809248,18.857141,5.0561795,16.763006,20.689655,29.239765,16.167664,7.4285717,50.819672,1.3661202,,,,,,,,,,
mahisagar,36.454353,,,,1.0559983,,,17.261904,13.690476,11.309524,5.9523811,13.690476,9.5238094,20.833332,7.7380953,7.1428576,36.904762,1.0714285,,,,,,,,,,
morbi,49.929443,,,,1.8491912,,,18.681318,26.923079,24.725275,9.3406591,22.527473,35.164837,37.362637,7.5000005,9.89011,51.0989,1.9120879,,,,,,,,,,
panch mahals,45.764141,,,,1.5006493,,,19.897959,19.897959,15.816326,8.762886,10.256411,29.015545,29.896906,6.6326528,2.5641026,44.387756,1.4183674,,,,,,,,,,
rajkot,20.380062,,,,0.43496209,,,1.2578616,5.0314465,8.2278481,0.63291138,1.2578616,5.0314465,15.094339,1.2578616,1.8987341,19.496855,0.39622641,,,,,,,,,,
sabar kantha,21.531473,,,,0.59840834,,,4.6357617,6.6225162,6.7114091,4.6666665,5.3333335,14.492753,13.605443,3.97351,5.2631578,22.368422,0.63157892,,,,,,,,,,
surendranagar,41.953857,,,,1.2577741,,,11.888112,20.27972,15.384616,5.5944057,18.181818,27.272728,34.265736,2.2727273,4.1958041,44.755245,1.3916084,,,,,,,,,,
vadodara,43.296947,,,,1.1018358,,,10.240964,11.445783,15.662651,6.6265063,6.6265063,15.060242,25.301207,4.8484845,12.650603,43.11377,1.0778443,,,,,,,,,,
bhiwani,29.999308,,,,0.56172043,,,2.189781,2.189781,4.347826,3.6231883,4.347826,13.768116,7.971015,6.8702288,14.492753,30.769232,0.57342654,,,,,,,,,,
charkhi dadri,32.336838,,,,0.4820917,,,1.8018018,1.8018018,1.8181818,1.8018018,0.9009009,2.7027028,3.6036036,9.2592592,21.621622,30.63063,0.45045045,,,,,,,,,,
agar malwa,11.605943,,,,0.15534435,,,0,0,0,0,0,1.2195121,2.4390242,8.9743595,4.8780484,12.195122,0.17073171,,,,,,,,,,
shajapur,52.494656,,,,1.5964494,,,16.847826,19.125683,26.630434,8.7912092,11.413044,24.043716,33.152176,15.294118,3.8888891,51.630436,1.576087,,,,,,,,,,
palghar,24.171999,,,,0.33589548,,,3.0769231,3.0534351,3.0769231,0.76335877,0.76335877,3.8167939,10,7.6335878,3.0534351,24.427481,0.35114503,,,,,,,,,,
thane,31.040859,,,,0.47659808,,,1.0989012,6.5934072,5.4945054,3.2967036,1.0989012,7.6923079,10.989011,10.344828,17.777779,40.65934,0.63736266,,,,,,,,,,
east garo hills,47.894859,,,,1.5392233,,,20,27.741936,28.025478,12.658228,20.382166,24.675325,21.052631,16.111111,22.142857,48.691101,1.5759162,,,,,,,,,,
east jantia hills,37.891979,,,,0.80655128,,,5.1136365,10.404624,5.6818185,8,3.3707864,23.66864,23.353294,8.152174,3.5928144,38.974361,0.80512822,,,,,,,,,,
north garo hills,62.69672,,,,2.4391289,,,30.985916,39.285713,38.129498,27.338129,29.285713,39.436619,36.029411,15.189873,29.23077,63.473053,2.3832335,,,,,,,,,,
south west garo hills,48.443092,,,,1.0923426,,,9.89011,26.136362,19.047619,4.8780484,12.790698,34.523808,33.73494,16.793894,32.911392,52.898552,1.2173913,,,,,,,,,,
south west khasi hills,52.317333,,,,1.3877343,,,13.96648,27.3743,11.111112,7.3033705,3.7837837,35.955055,26.519337,13.690476,3.9325845,51.6129,1.3763441,,,,,,,,,,
west garo hills,60.038506,,,,1.28916,,,13.846154,20.769232,16.793894,11.023622,13.28125,21.875,21.374044,7.333333,37.096775,61.538464,1.3525641,,,,,,,,,,
west jaintia hills,39.330761,,,,0.70365489,,,2.3809524,6.7796612,4.8000002,6.7226896,0.75187969,16.239317,27.35043,8.0882359,9.2436981,38.095238,0.67346936,,,,,,,,,,
west khasi hills,56.890392,,,,1.6553129,,,20.118343,31.48148,17.575758,14.545454,5.9880238,41.566265,34.756096,16.049381,5.9523811,58.988762,1.741573,,,,,,,,,,
fazilka,72.573944,,,,1.4790158,,,17.582418,12.5,11.956522,8.2872925,7.065217,14.285715,19.565218,7.7777781,57.471264,72.727272,1.5026737,,,,,,,,,,
firozpur,71.126343,,,,1.3021657,,,11.904762,7.6923079,13.173654,5.4216871,3.6144576,10.778442,12.121212,5.8479533,57.926826,67.441864,1.2383721,,,,,,,,,,
gurdaspur,85.17495,,,,1.9708815,,,14.074074,14.705883,20.74074,6.666667,12.5,26.119402,35.294117,5.9829059,64.925369,82.352943,1.9852941,,,,,,,,,,
pathankot,71.341927,,,,1.3341107,,,8.333334,9.9173555,8.1967211,5.8823528,4.9180326,8.333334,22.314049,5.2631578,66.379311,72.58065,1.3306452,,,,,,,,,,
adilabad,74.661461,,,,2.8579354,,,35.064934,55.555557,33.766235,23.333334,22.222223,34.868423,52.63158,37.086094,20.805368,76.92308,3.0769231,,,,,,,,,,
bhadradri kothagudem,79.523766,,,,3.029556,,,30.882353,47.794117,26.470589,21.323528,19.852942,36.296295,58.823532,47.058823,21.481482,80.147057,3.0955882,,,,,,,,,,
hyderabad,68.1306,,,,1.8762026,,,11.904762,36.904762,9.5238094,8.333334,1.1904762,21.686749,43.902439,32.530121,21.95122,64.285713,1.8571428,,,,,,,,,,
jagitial,84.55407,,,,3.1664147,,,34.375,60.416668,35.789474,18.947369,22.916668,34.020618,68.041237,31.958761,20.833332,84.848488,3.1818182,,,,,,,,,,
jangoan,86.702736,,,,2.6476312,,,26.415094,58.878506,41.509434,7.5471697,8.4905663,26.666668,42.452831,35.514019,18.095238,85.185188,2.6111112,,,,,,,,,,
jayashankar bhupalapally,82.731857,,,,3.2203932,,,28.225807,47.580643,32.258064,28.225807,24.193548,37.903225,54.032261,46.666668,31.451612,82.258064,3.2903225,,,,,,,,,,
jogulamba gadwal,81.377663,,,,2.7355139,,,24.193548,56.451614,28.225807,13.934426,12.096774,36.065571,58.870964,31.451612,16.260162,80.800003,2.744,,,,,,,,,,
kamareddy,86.541786,,,,3.4419181,,,33.870968,62.204723,46.875,27.559053,24.031008,38.28125,55.384617,41.935482,19.047619,85.606064,3.3636363,,,,,,,,,,
karimnagar,91.3843,,,,3.1953356,,,24.778761,64.912285,48.672565,20.72072,5.2631578,32.727272,53.9823,50.450451,21.052631,91.228065,3.1842105,,,,,,,,,,
khammam,72.603889,,,,2.5513868,,,22.480621,55.038761,27.906979,10,12.307693,32.283463,53.488373,42.424244,10,72.727272,2.6060605,,,,,,,,,,
komaram bheem asifabad,80.662308,,,,3.0736778,,,33.070866,60.465115,30.534351,31.25,26.923079,36.923077,56.153847,29.13386,13.385826,80.597015,3.0597014,,,,,,,,,,
mahabubabad,92.972466,,,,3.7687988,,,42.735043,69.491524,39.316238,22.881355,26.271185,54.700859,68.376068,41.379311,19.658119,92.561981,3.7272727,,,,,,,,,,
mahabubnagar,82.675835,,,,2.8030567,,,34.848484,59.090908,37.121212,12.878788,15.151516,30.534351,49.242424,52.205883,10.447762,83.211678,2.919708,,,,,,,,,,
mancherial,85.360458,,,,3.1105812,,,30.434782,52.586208,36.206894,23.47826,8.6206894,41.379311,59.482758,41.880341,34.482758,83.898308,3.2288136,,,,,,,,,,
medak,91.354294,,,,3.3998849,,,33.606556,64,47.200001,31.967215,22.580645,32.539684,56.800003,43.200001,24,92.1875,3.4609375,,,,,,,,,,
medchal-malkajgiri,77.538696,,,,1.8694201,,,13.207547,40.56604,19.626169,7.5471697,7.4766355,16.82243,45.794392,38.317757,6.5420561,67.289719,1.953271,,,,,,,,,,
nagarkurnool,84.441254,,,,2.698911,,,27.407408,54.814816,17.037037,18.320612,13.432837,35.074627,51.111115,56.390976,17.293232,88.235298,2.8676472,,,,,,,,,,
nalgonda,88.217575,,,,2.9281898,,,30.708662,66.141731,37.984497,11.811024,4.6875,27.131784,58.267719,49.6063,10.483871,88.372093,2.9302325,,,,,,,,,,
nirmal,97.121201,,,,3.3759251,,,23.584906,69.158875,25.471699,24.509804,21.698112,33.980579,73.584908,49.504951,23.809525,97.196266,3.3831775,,,,,,,,,,
nizamabad,79.808121,,,,2.907531,,,33.962265,46.666668,36.190475,26.923079,16.037735,30.769232,46.226414,31.683168,37.623764,80.373833,2.9813085,,,,,,,,,,
peddapalli,86.50853,,,,2.6174169,,,24.285715,47.887325,21.428572,12.230216,12.676056,32.624115,54.609932,35.915493,18.978102,85.211266,2.584507,,,,,,,,,,
rajanna sircilla,68.700623,,,,2.2130847,,,18.644068,43.589745,23.076923,12.820514,8.5470085,23.728813,43.220337,41.666664,11.111112,69.599998,2.1359999,,,,,,,,,,
ranga reddy,67.910545,,,,2.1679902,,,38.834949,45.192307,21.153847,16.504854,13.592233,22.330097,35.922329,40.384613,12.745099,73.07692,2.4519231,,,,,,,,,,
sangareddy,89.041534,,,,3.218333,,,33.050846,54.700859,41.525425,34.482758,28.448275,30.508474,61.864407,32.323231,28.20513,88.235298,3.3529413,,,,,,,,,,
siddipet,88.602921,,,,3.2627137,,,27.586206,68.695656,36.52174,23.214285,21.551723,43.75,56.896549,28.440369,23.636364,88.793106,3.2413793,,,,,,,,,,
suryapet,90.266106,,,,2.8857138,,,27.419355,46.774193,24.390244,14.516129,14.4,29.6,64.516129,45.454548,12.903225,88.800003,2.7679999,,,,,,,,,,
vikarabad,93.051743,,,,3.0776238,,,29.36508,55.384617,43.650795,12.698414,12.403101,48.818897,60.15625,50,6.3492069,93.181816,3.0833333,,,,,,,,,,
wanaparthy,79.547417,,,,2.8414884,,,29.166666,52.413792,40.140846,22.377623,12.5,20.422535,54.482758,31.724136,23.404255,79.452057,2.8219178,,,,,,,,,,
warangal rural,88.079765,,,,2.6681585,,,33.8843,48.76033,31.147539,10.655738,11.47541,19.327732,41.463413,50,21.311476,87.804878,2.609756,,,,,,,,,,
warangal urban,75.970474,,,,2.2390914,,,24.817518,43.79562,23.357664,7.3529415,18.115942,26.811594,54.014599,42.028984,5.2238808,78.985504,2.442029,,,,,,,,,,
yadadri bhuvanagiri,82.087929,,,,3.3468215,,,36.129032,66.451614,32.903229,25.80645,12.903225,40,50.322578,41.830067,19.354837,81.935486,3.2516129,,,,,,,,,,
gomati,42.050858,,,,1.3898454,,,16.82243,20.560747,24.528303,10.280374,9.3457947,18.691589,18.691589,7.6923079,9.3457947,41.121494,1.3551402,,,,,,,,,,
khowai,47.114113,,,,0.73652577,,,2.2222223,1.4814814,2.9629629,11.851851,0.74074072,11.111112,1.4814814,19.379845,2.2222223,27.407408,0.52592593,,,,,,,,,,
north tripura,36.664845,,,,0.74847192,,,9.6000004,16.799999,5.6000004,3.2258062,4,11.200001,12,4.5045042,4,35.200001,0.704,,,,,,,,,,
sepahijala,64.607178,,,,1.4540191,,,15.254237,12.711864,15.254237,10.256411,13.559322,21.186441,17.647058,15.652174,26.495728,64.462814,1.4380165,,,,,,,,,,
